SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,CPD_NAME,CPD_NAME_TYPE,SMILES,INCHIKEY,IMG_ERSyto,IMG_ERSytoBleed,IMG_Hoechst,IMG_Mito,IMG_Ph_golgi
P102785-G16-4,P102785,G16,4,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,G16_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,G16_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,G16_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,G16_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G16-5,P102785,G16,5,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,G16_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,G16_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,G16_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,G16_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G16-6,P102785,G16,6,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,G16_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,G16_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,G16_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,G16_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G16-7,P102785,G16,7,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,G16_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,G16_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,G16_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,G16_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-G16-8,P102785,G16,8,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,G16_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,G16_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,G16_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,G16_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-G16-9,P102785,G16,9,CBK303892,AZ 191,CN2C=C(C3=CC=NC(NC4=C(OC)C=C(N5CCN(C)CC5)C=C4)=N3)C1=CC=NC=C12,ZYVXTMKTGDARKR-UHFFFAOYSA-N,G16_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,G16_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,G16_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,G16_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,G16_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-G18-1,P102785,G18,1,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,G18_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,G18_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,G18_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,G18_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-G18-2,P102785,G18,2,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,G18_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,G18_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,G18_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,G18_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-G18-3,P102785,G18,3,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,G18_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,G18_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,G18_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,G18_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-G18-4,P102785,G18,4,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,G18_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,G18_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,G18_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,G18_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G18-5,P102785,G18,5,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,G18_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,G18_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,G18_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,G18_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G18-6,P102785,G18,6,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,G18_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,G18_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,G18_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,G18_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G18-7,P102785,G18,7,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,G18_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,G18_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,G18_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,G18_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-G18-8,P102785,G18,8,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,G18_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,G18_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,G18_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,G18_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-G18-9,P102785,G18,9,CBK288272,SU11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,G18_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,G18_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,G18_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,G18_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,G18_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-G20-1,P102785,G20,1,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,G20_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,G20_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,G20_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,G20_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-G20-2,P102785,G20,2,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,G20_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,G20_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,G20_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,G20_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-G20-3,P102785,G20,3,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,G20_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,G20_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,G20_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,G20_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-G20-4,P102785,G20,4,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,G20_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,G20_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,G20_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,G20_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G20-5,P102785,G20,5,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,G20_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,G20_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,G20_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,G20_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G20-6,P102785,G20,6,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,G20_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,G20_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,G20_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,G20_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G20-7,P102785,G20,7,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,G20_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,G20_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,G20_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,G20_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-G20-8,P102785,G20,8,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,G20_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,G20_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,G20_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,G20_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-G20-9,P102785,G20,9,CBK277953,PF 477736,O=C([C@H](N)C4CCCCC4)NC1=CC3=C(C(C=NNC3=O)=C(C5=CN(C)N=C5)N2)C2=C1,NDEXUOWTGYUVGA-LJQANCHMSA-N,G20_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,G20_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,G20_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,G20_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,G20_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-G21-1,P102785,G21,1,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,G21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,G21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,G21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,G21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-G21-2,P102785,G21,2,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,G21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,G21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,G21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,G21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-G21-3,P102785,G21,3,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,G21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,G21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,G21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,G21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-G21-4,P102785,G21,4,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,G21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,G21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,G21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,G21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G21-5,P102785,G21,5,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,G21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,G21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,G21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,G21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G21-6,P102785,G21,6,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,G21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,G21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,G21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,G21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G21-7,P102785,G21,7,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,G21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,G21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,G21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,G21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-G21-8,P102785,G21,8,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,G21_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,G21_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,G21_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,G21_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-G21-9,P102785,G21,9,CBK050377,GW 3965 hydrochloride,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,NAXSRXHZFIBFMI-UHFFFAOYSA-N,G21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,G21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,G21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,G21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,G21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-G22-1,P102785,G22,1,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,P102785_G22_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,P102785_G22_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,P102785_G22_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,P102785_G22_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-G22-2,P102785,G22,2,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,P102785_G22_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,P102785_G22_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,P102785_G22_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,P102785_G22_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-G22-3,P102785,G22,3,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,P102785_G22_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,P102785_G22_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,P102785_G22_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,P102785_G22_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-G22-4,P102785,G22,4,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,P102785_G22_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,P102785_G22_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,P102785_G22_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,P102785_G22_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G22-5,P102785,G22,5,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,P102785_G22_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,P102785_G22_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,P102785_G22_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,P102785_G22_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G22-6,P102785,G22,6,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,P102785_G22_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,P102785_G22_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,P102785_G22_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,P102785_G22_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G22-7,P102785,G22,7,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,P102785_G22_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,P102785_G22_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,P102785_G22_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,P102785_G22_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-G22-8,P102785,G22,8,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,P102785_G22_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,P102785_G22_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,P102785_G22_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,P102785_G22_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-G22-9,P102785,G22,9,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_G22_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,P102785_G22_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,P102785_G22_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,P102785_G22_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,P102785_G22_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-G23-1,P102785,G23,1,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,G23_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,G23_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,G23_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,G23_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-G23-2,P102785,G23,2,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,G23_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,G23_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,G23_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,G23_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-G23-3,P102785,G23,3,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,G23_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,G23_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,G23_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,G23_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-G23-4,P102785,G23,4,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,G23_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,G23_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,G23_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,G23_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-G23-5,P102785,G23,5,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,G23_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,G23_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,G23_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,G23_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-G23-6,P102785,G23,6,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,G23_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,G23_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,G23_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,G23_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-G23-7,P102785,G23,7,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,G23_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,G23_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,G23_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,G23_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,G23_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
